#node	identifier	category	term ID	term description
BDNF	9606.ENSP00000414303	DISEASES	DOID:630	Genetic disease
BDNF	9606.ENSP00000414303	DISEASES	DOID:6713	Cerebrovascular disease
BDNF	9606.ENSP00000414303	DISEASES	DOID:680	Tauopathy
BDNF	9606.ENSP00000414303	DISEASES	DOID:7	Disease of anatomical entity
BDNF	9606.ENSP00000414303	DISEASES	DOID:863	Nervous system disease
BDNF	9606.ENSP00000414303	DISEASES	DOID:936	Brain disease
BDNF	9606.ENSP00000414303	DISEASES	DOID:9973	Substance dependence
BDNF	9606.ENSP00000414303	DISEASES	DOID:9974	Drug dependence
BDNF	9606.ENSP00000414303	TISSUES	BTO:0000000	Tissues, cell types and enzyme sources
BDNF	9606.ENSP00000414303	TISSUES	BTO:0000042	Animal
BDNF	9606.ENSP00000414303	TISSUES	BTO:0000078	Microglia
BDNF	9606.ENSP00000414303	TISSUES	BTO:0000088	Cardiovascular system
BDNF	9606.ENSP00000414303	TISSUES	BTO:0000089	Blood
BDNF	9606.ENSP00000414303	TISSUES	BTO:0000142	Brain
BDNF	9606.ENSP00000414303	TISSUES	BTO:0000201	Pheochromocytoma cell line
BDNF	9606.ENSP00000414303	TISSUES	BTO:0000202	Sense organ
BDNF	9606.ENSP00000414303	TISSUES	BTO:0000227	Central nervous system
BDNF	9606.ENSP00000414303	TISSUES	BTO:0000231	Cerebral hemisphere
BDNF	9606.ENSP00000414303	TISSUES	BTO:0000233	Cerebral cortex
BDNF	9606.ENSP00000414303	TISSUES	BTO:0000235	Basal ganglion
BDNF	9606.ENSP00000414303	TISSUES	BTO:0000236	Cerebral white matter
BDNF	9606.ENSP00000414303	TISSUES	BTO:0000239	Telencephalon
BDNF	9606.ENSP00000414303	TISSUES	BTO:0000282	Head
BDNF	9606.ENSP00000414303	TISSUES	BTO:0000284	Organism form
BDNF	9606.ENSP00000414303	TISSUES	BTO:0000293	Occipital lobe
BDNF	9606.ENSP00000414303	TISSUES	BTO:0000312	Motoneuron
BDNF	9606.ENSP00000414303	TISSUES	BTO:0000439	Eye
BDNF	9606.ENSP00000414303	TISSUES	BTO:0000445	Cerebral lobe
BDNF	9606.ENSP00000414303	TISSUES	BTO:0000478	Forebrain
BDNF	9606.ENSP00000414303	TISSUES	BTO:0000484	Frontal lobe
BDNF	9606.ENSP00000414303	TISSUES	BTO:0000497	Ganglion
BDNF	9606.ENSP00000414303	TISSUES	BTO:0000524	Glia
BDNF	9606.ENSP00000414303	TISSUES	BTO:0000570	Hematopoietic system
BDNF	9606.ENSP00000414303	TISSUES	BTO:0000573	Artery
BDNF	9606.ENSP00000414303	TISSUES	BTO:0000574	Hematopoietic cell
BDNF	9606.ENSP00000414303	TISSUES	BTO:0000601	Hippocampus
BDNF	9606.ENSP00000414303	TISSUES	BTO:0000751	Leukocyte
BDNF	9606.ENSP00000414303	TISSUES	BTO:0000801	Macrophage
BDNF	9606.ENSP00000414303	TISSUES	BTO:0000823	Cerebral gray matter
BDNF	9606.ENSP00000414303	TISSUES	BTO:0000879	Lateral ventricle
BDNF	9606.ENSP00000414303	TISSUES	BTO:0000925	Nerve
BDNF	9606.ENSP00000414303	TISSUES	BTO:0000928	Limbic system
BDNF	9606.ENSP00000414303	TISSUES	BTO:0000938	Neuron
BDNF	9606.ENSP00000414303	TISSUES	BTO:0000961	Olfactory bulb
BDNF	9606.ENSP00000414303	TISSUES	BTO:0001009	PC-12 cell
BDNF	9606.ENSP00000414303	TISSUES	BTO:0001027	Peripheral nerve
BDNF	9606.ENSP00000414303	TISSUES	BTO:0001028	Peripheral nervous system
BDNF	9606.ENSP00000414303	TISSUES	BTO:0001043	Adult
BDNF	9606.ENSP00000414303	TISSUES	BTO:0001066	Hippocampal pyramidal layer
BDNF	9606.ENSP00000414303	TISSUES	BTO:0001085	Vascular system
BDNF	9606.ENSP00000414303	TISSUES	BTO:0001102	Blood vessel
BDNF	9606.ENSP00000414303	TISSUES	BTO:0001175	Retina
BDNF	9606.ENSP00000414303	TISSUES	BTO:0001220	Schwann cell
BDNF	9606.ENSP00000414303	TISSUES	BTO:0001239	Serum
BDNF	9606.ENSP00000414303	TISSUES	BTO:0001279	Spinal cord
BDNF	9606.ENSP00000414303	TISSUES	BTO:0001311	Corpus striatum
BDNF	9606.ENSP00000414303	TISSUES	BTO:0001355	Temporal lobe
BDNF	9606.ENSP00000414303	TISSUES	BTO:0001362	Olfactory lobe
BDNF	9606.ENSP00000414303	TISSUES	BTO:0001442	Brain ventricle
BDNF	9606.ENSP00000414303	TISSUES	BTO:0001484	Nervous system
BDNF	9606.ENSP00000414303	TISSUES	BTO:0001489	Whole body
BDNF	9606.ENSP00000414303	TISSUES	BTO:0001800	Retinal ganglion cell
BDNF	9606.ENSP00000414303	TISSUES	BTO:0001857	Visual cortex
BDNF	9606.ENSP00000414303	TISSUES	BTO:0001862	Nucleus accumbens
BDNF	9606.ENSP00000414303	TISSUES	BTO:0002444	Basal forebrain
BDNF	9606.ENSP00000414303	TISSUES	BTO:0002495	Cerebral gyrus
BDNF	9606.ENSP00000414303	TISSUES	BTO:0002496	Dentate gyrus
BDNF	9606.ENSP00000414303	TISSUES	BTO:0002606	Glial cell
BDNF	9606.ENSP00000414303	TISSUES	BTO:0002666	Adult stem cell
BDNF	9606.ENSP00000414303	TISSUES	BTO:0002771	Olfactory ensheathing cell
BDNF	9606.ENSP00000414303	TISSUES	BTO:0002807	Prefrontal cortex
BDNF	9606.ENSP00000414303	TISSUES	BTO:0002881	Neural stem cell
BDNF	9606.ENSP00000414303	TISSUES	BTO:0003102	Pyramidal neuron
BDNF	9606.ENSP00000414303	TISSUES	BTO:0003393	Granule cell
BDNF	9606.ENSP00000414303	TISSUES	BTO:0003398	Ganglion cell layer
BDNF	9606.ENSP00000414303	TISSUES	BTO:0003975	Cingulate cortex
BDNF	9606.ENSP00000414303	TISSUES	BTO:0003976	Cingulate gyrus
BDNF	9606.ENSP00000414303	TISSUES	BTO:0004102	Cerebral cortical neuron
BDNF	9606.ENSP00000414303	TISSUES	BTO:0004225	Striatal neuron
BDNF	9606.ENSP00000414303	TISSUES	BTO:0004249	Anterior cingulate cortex
BDNF	9606.ENSP00000414303	TISSUES	BTO:0004278	Cerebellar granule cell
BDNF	9606.ENSP00000414303	TISSUES	BTO:0004348	Motor cortex
BDNF	9606.ENSP00000414303	TISSUES	BTO:0004901	Non-neuronal cell
BDNF	9606.ENSP00000414303	TISSUES	BTO:0005205	Cerebral artery
BDNF	9606.ENSP00000414303	TISSUES	BTO:0005206	Middle cerebral artery
BDNF	9606.ENSP00000414303	TISSUES	BTO:0005810	Immune system
BDNF	9606.ENSP00000414303	TISSUES	BTO:0006078	Pluripotent stem cell
BDNF	9606.ENSP00000414303	TISSUES	BTO:0006159	Rubrospinal tract
BDNF	9606.ENSP00000414303	COMPARTMENTS	GOCC:0005576	Extracellular region
BDNF	9606.ENSP00000414303	COMPARTMENTS	GOCC:0005622	Intracellular
BDNF	9606.ENSP00000414303	COMPARTMENTS	GOCC:0005634	Nucleus
BDNF	9606.ENSP00000414303	COMPARTMENTS	GOCC:0005654	Nucleoplasm
BDNF	9606.ENSP00000414303	COMPARTMENTS	GOCC:0005737	Cytoplasm
BDNF	9606.ENSP00000414303	COMPARTMENTS	GOCC:0005739	Mitochondrion
BDNF	9606.ENSP00000414303	COMPARTMENTS	GOCC:0008021	Synaptic vesicle
BDNF	9606.ENSP00000414303	COMPARTMENTS	GOCC:0012505	Endomembrane system
BDNF	9606.ENSP00000414303	COMPARTMENTS	GOCC:0016604	Nuclear body
BDNF	9606.ENSP00000414303	COMPARTMENTS	GOCC:0016607	Nuclear speck
BDNF	9606.ENSP00000414303	COMPARTMENTS	GOCC:0030054	Cell junction
BDNF	9606.ENSP00000414303	COMPARTMENTS	GOCC:0030133	Transport vesicle
BDNF	9606.ENSP00000414303	COMPARTMENTS	GOCC:0030424	Axon
BDNF	9606.ENSP00000414303	COMPARTMENTS	GOCC:0030425	Dendrite
BDNF	9606.ENSP00000414303	COMPARTMENTS	GOCC:0031410	Cytoplasmic vesicle
BDNF	9606.ENSP00000414303	COMPARTMENTS	GOCC:0031974	Membrane-enclosed lumen
BDNF	9606.ENSP00000414303	COMPARTMENTS	GOCC:0031981	Nuclear lumen
BDNF	9606.ENSP00000414303	COMPARTMENTS	GOCC:0031982	Vesicle
BDNF	9606.ENSP00000414303	COMPARTMENTS	GOCC:0032279	Asymmetric synapse
BDNF	9606.ENSP00000414303	COMPARTMENTS	GOCC:0036477	Somatodendritic compartment
BDNF	9606.ENSP00000414303	COMPARTMENTS	GOCC:0042995	Cell projection
BDNF	9606.ENSP00000414303	COMPARTMENTS	GOCC:0043005	Neuron projection
BDNF	9606.ENSP00000414303	COMPARTMENTS	GOCC:0043226	Organelle
BDNF	9606.ENSP00000414303	COMPARTMENTS	GOCC:0043227	Membrane-bounded organelle
BDNF	9606.ENSP00000414303	COMPARTMENTS	GOCC:0043229	Intracellular organelle
BDNF	9606.ENSP00000414303	COMPARTMENTS	GOCC:0043231	Intracellular membrane-bounded organelle
BDNF	9606.ENSP00000414303	COMPARTMENTS	GOCC:0043233	Organelle lumen
BDNF	9606.ENSP00000414303	COMPARTMENTS	GOCC:0045202	Synapse
BDNF	9606.ENSP00000414303	COMPARTMENTS	GOCC:0070013	Intracellular organelle lumen
BDNF	9606.ENSP00000414303	COMPARTMENTS	GOCC:0070382	Exocytic vesicle
BDNF	9606.ENSP00000414303	COMPARTMENTS	GOCC:0097447	Dendritic tree
BDNF	9606.ENSP00000414303	COMPARTMENTS	GOCC:0097708	Intracellular vesicle
BDNF	9606.ENSP00000414303	COMPARTMENTS	GOCC:0098793	Presynapse
BDNF	9606.ENSP00000414303	COMPARTMENTS	GOCC:0098984	Neuron to neuron synapse
BDNF	9606.ENSP00000414303	COMPARTMENTS	GOCC:0099503	Secretory vesicle
BDNF	9606.ENSP00000414303	COMPARTMENTS	GOCC:0106033	Spine synapse
BDNF	9606.ENSP00000414303	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
BDNF	9606.ENSP00000414303	COMPARTMENTS	GOCC:0120025	Plasma membrane bounded cell projection
BDNF	9606.ENSP00000414303	Monarch	EFO:0000246	Age
BDNF	9606.ENSP00000414303	Monarch	EFO:0000405	Digestive system disease
BDNF	9606.ENSP00000414303	Monarch	EFO:0000408	Disease
BDNF	9606.ENSP00000414303	Monarch	EFO:0000719	Temporal measurement
BDNF	9606.ENSP00000414303	Monarch	EFO:0003923	Bone density
BDNF	9606.ENSP00000414303	Monarch	EFO:0003925	Cognition
BDNF	9606.ENSP00000414303	Monarch	EFO:0004302	Anthropometric measurement
BDNF	9606.ENSP00000414303	Monarch	EFO:0004303	Vital signs
BDNF	9606.ENSP00000414303	Monarch	EFO:0004308	Leukocyte count
BDNF	9606.ENSP00000414303	Monarch	EFO:0004318	Smoking behavior
BDNF	9606.ENSP00000414303	Monarch	EFO:0004319	Smoking cessation
BDNF	9606.ENSP00000414303	Monarch	EFO:0004323	Mental process
BDNF	9606.ENSP00000414303	Monarch	EFO:0004324	Body weights and measures
BDNF	9606.ENSP00000414303	Monarch	EFO:0004325	Blood pressure
BDNF	9606.ENSP00000414303	Monarch	EFO:0004338	Body weight
BDNF	9606.ENSP00000414303	Monarch	EFO:0004339	Body height
BDNF	9606.ENSP00000414303	Monarch	EFO:0004340	Body mass index
BDNF	9606.ENSP00000414303	Monarch	EFO:0004343	Waist-hip ratio
BDNF	9606.ENSP00000414303	Monarch	EFO:0004348	Hematocrit
BDNF	9606.ENSP00000414303	Monarch	EFO:0004458	C-reactive protein measurement
BDNF	9606.ENSP00000414303	Monarch	EFO:0004503	Hematological measurement
BDNF	9606.ENSP00000414303	Monarch	EFO:0004509	Hemoglobin measurement
BDNF	9606.ENSP00000414303	Monarch	EFO:0004512	Bone measurement
BDNF	9606.ENSP00000414303	Monarch	EFO:0004516	Bone fracture related measurement
BDNF	9606.ENSP00000414303	Monarch	EFO:0004529	Lipid measurement
BDNF	9606.ENSP00000414303	Monarch	EFO:0004530	Triglyceride measurement
BDNF	9606.ENSP00000414303	Monarch	EFO:0004586	Complete blood cell count
BDNF	9606.ENSP00000414303	Monarch	EFO:0004703	Age at menarche
BDNF	9606.ENSP00000414303	Monarch	EFO:0004704	Age at menopause
BDNF	9606.ENSP00000414303	Monarch	EFO:0004747	Protein measurement
BDNF	9606.ENSP00000414303	Monarch	EFO:0004764	Adipose tissue measurement
BDNF	9606.ENSP00000414303	Monarch	EFO:0004765	Visceral adipose tissue measurement
BDNF	9606.ENSP00000414303	Monarch	EFO:0004784	Self reported educational attainment
BDNF	9606.ENSP00000414303	Monarch	EFO:0004870	Sleep measurement
BDNF	9606.ENSP00000414303	Monarch	EFO:0004872	Inflammatory biomarker measurement
BDNF	9606.ENSP00000414303	Monarch	EFO:0004875	Mathematical ability
BDNF	9606.ENSP00000414303	Monarch	EFO:0004995	Lean body mass
BDNF	9606.ENSP00000414303	Monarch	EFO:0005093	Hip circumference
BDNF	9606.ENSP00000414303	Monarch	EFO:0005105	Lipid or lipoprotein measurement
BDNF	9606.ENSP00000414303	Monarch	EFO:0005106	Body composition measurement
BDNF	9606.ENSP00000414303	Monarch	EFO:0005115	Metabolic rate measurement
BDNF	9606.ENSP00000414303	Monarch	EFO:0005230	Anxiety
BDNF	9606.ENSP00000414303	Monarch	EFO:0005409	Fat body mass
BDNF	9606.ENSP00000414303	Monarch	EFO:0005670	Smoking initiation
BDNF	9606.ENSP00000414303	Monarch	EFO:0005671	Smoking behaviour measurement
BDNF	9606.ENSP00000414303	Monarch	EFO:0005677	Puberty onset measurement
BDNF	9606.ENSP00000414303	Monarch	EFO:0006335	Systolic blood pressure
BDNF	9606.ENSP00000414303	Monarch	EFO:0006336	Diastolic blood pressure
BDNF	9606.ENSP00000414303	Monarch	EFO:0006525	Cigarettes per day measurement
BDNF	9606.ENSP00000414303	Monarch	EFO:0006527	Smoking status measurement
BDNF	9606.ENSP00000414303	Monarch	EFO:0006781	Coffee consumption measurement
BDNF	9606.ENSP00000414303	Monarch	EFO:0006848	Mental or behavioural disorder biomarker
BDNF	9606.ENSP00000414303	Monarch	EFO:0006941	Grip strength measurement
BDNF	9606.ENSP00000414303	Monarch	EFO:0007777	Base metabolic rate measurement
BDNF	9606.ENSP00000414303	Monarch	EFO:0007800	Body fat percentage
BDNF	9606.ENSP00000414303	Monarch	EFO:0007803	Emotional symptom measurement
BDNF	9606.ENSP00000414303	Monarch	EFO:0007861	Body ratio measurement
BDNF	9606.ENSP00000414303	Monarch	EFO:0007878	Alcohol consumption measurement
BDNF	9606.ENSP00000414303	Monarch	EFO:0008002	Physical activity measurement
BDNF	9606.ENSP00000414303	Monarch	EFO:0008341	Snoring measurement
BDNF	9606.ENSP00000414303	Monarch	EFO:0008579	Risk-taking behaviour
BDNF	9606.ENSP00000414303	Monarch	EFO:0009270	Heel bone mineral density
BDNF	9606.ENSP00000414303	Monarch	EFO:0009431	Intestinal disease
BDNF	9606.ENSP00000414303	Monarch	EFO:0009458	Alcohol use disorder measurement
BDNF	9606.ENSP00000414303	Monarch	EFO:0009597	Feeling nervous measurement
BDNF	9606.ENSP00000414303	Monarch	EFO:0009819	Comparative body size at age 10, self-reported
BDNF	9606.ENSP00000414303	Monarch	EFO:0009959	Diverticular disease
BDNF	9606.ENSP00000414303	Monarch	EFO:0010088	Beverage consumption measurement
BDNF	9606.ENSP00000414303	Monarch	EFO:0010089	Bitter beverage consumption measurement
BDNF	9606.ENSP00000414303	Monarch	EFO:0010091	Tea consumption measurement
BDNF	9606.ENSP00000414303	Monarch	EFO:0010282	Gastrointestinal disease
BDNF	9606.ENSP00000414303	Monarch	EFO:0011015	Educational attainment
BDNF	9606.ENSP00000414303	Monarch	HP:0000002	Abnormality of body height
BDNF	9606.ENSP00000414303	Monarch	HP:0000008	Abnormal morphology of female internal genitalia
BDNF	9606.ENSP00000414303	Monarch	HP:0000028	Cryptorchidism
BDNF	9606.ENSP00000414303	Monarch	HP:0000032	Abnormality of male external genitalia
BDNF	9606.ENSP00000414303	Monarch	HP:0000035	Abnormal testis morphology
BDNF	9606.ENSP00000414303	Monarch	HP:0000036	Abnormal penis morphology
BDNF	9606.ENSP00000414303	Monarch	HP:0000047	Hypospadias
BDNF	9606.ENSP00000414303	Monarch	HP:0000062	Ambiguous genitalia
BDNF	9606.ENSP00000414303	Monarch	HP:0000077	Abnormality of the kidney
BDNF	9606.ENSP00000414303	Monarch	HP:0000078	Abnormality of the genital system
BDNF	9606.ENSP00000414303	Monarch	HP:0000079	Abnormality of the urinary system
BDNF	9606.ENSP00000414303	Monarch	HP:0000083	Renal insufficiency
BDNF	9606.ENSP00000414303	Monarch	HP:0000112	Nephropathy
BDNF	9606.ENSP00000414303	Monarch	HP:0000118	Phenotypic abnormality
BDNF	9606.ENSP00000414303	Monarch	HP:0000119	Abnormality of the genitourinary system
BDNF	9606.ENSP00000414303	Monarch	HP:0000130	Abnormality of the uterus
BDNF	9606.ENSP00000414303	Monarch	HP:0000137	Abnormality of the ovary
BDNF	9606.ENSP00000414303	Monarch	HP:0000142	Abnormal vagina morphology
BDNF	9606.ENSP00000414303	Monarch	HP:0000150	Gonadoblastoma
BDNF	9606.ENSP00000414303	Monarch	HP:0000152	Abnormality of head or neck
BDNF	9606.ENSP00000414303	Monarch	HP:0000153	Abnormality of the mouth
BDNF	9606.ENSP00000414303	Monarch	HP:0000159	Abnormal lip morphology
BDNF	9606.ENSP00000414303	Monarch	HP:0000163	Abnormal oral cavity morphology
BDNF	9606.ENSP00000414303	Monarch	HP:0000178	Abnormal lower lip morphology
BDNF	9606.ENSP00000414303	Monarch	HP:0000232	Everted lower lip vermilion
BDNF	9606.ENSP00000414303	Monarch	HP:0000234	Abnormality of the head
BDNF	9606.ENSP00000414303	Monarch	HP:0000240	Abnormality of skull size
BDNF	9606.ENSP00000414303	Monarch	HP:0000252	Microcephaly
BDNF	9606.ENSP00000414303	Monarch	HP:0000271	Abnormality of the face
BDNF	9606.ENSP00000414303	Monarch	HP:0000277	Abnormal mandible morphology
BDNF	9606.ENSP00000414303	Monarch	HP:0000347	Micrognathia
BDNF	9606.ENSP00000414303	Monarch	HP:0000364	Hearing abnormality
BDNF	9606.ENSP00000414303	Monarch	HP:0000478	Abnormality of the eye
BDNF	9606.ENSP00000414303	Monarch	HP:0000496	Abnormality of eye movement
BDNF	9606.ENSP00000414303	Monarch	HP:0000501	Glaucoma
BDNF	9606.ENSP00000414303	Monarch	HP:0000504	Abnormality of vision
BDNF	9606.ENSP00000414303	Monarch	HP:0000505	Visual impairment
BDNF	9606.ENSP00000414303	Monarch	HP:0000508	Ptosis
BDNF	9606.ENSP00000414303	Monarch	HP:0000517	Abnormal lens morphology
BDNF	9606.ENSP00000414303	Monarch	HP:0000518	Cataract
BDNF	9606.ENSP00000414303	Monarch	HP:0000525	Abnormality iris morphology
BDNF	9606.ENSP00000414303	Monarch	HP:0000526	Aniridia
BDNF	9606.ENSP00000414303	Monarch	HP:0000553	Abnormal uvea morphology
BDNF	9606.ENSP00000414303	Monarch	HP:0000598	Abnormality of the ear
BDNF	9606.ENSP00000414303	Monarch	HP:0000639	Nystagmus
BDNF	9606.ENSP00000414303	Monarch	HP:0000707	Abnormality of the nervous system
BDNF	9606.ENSP00000414303	Monarch	HP:0000708	Behavioral abnormality
BDNF	9606.ENSP00000414303	Monarch	HP:0000795	Abnormality of the urethra
BDNF	9606.ENSP00000414303	Monarch	HP:0000811	Abnormal external genitalia
BDNF	9606.ENSP00000414303	Monarch	HP:0000812	Abnormal internal genitalia
BDNF	9606.ENSP00000414303	Monarch	HP:0000924	Abnormality of the skeletal system
BDNF	9606.ENSP00000414303	Monarch	HP:0000925	Abnormality of the vertebral column
BDNF	9606.ENSP00000414303	Monarch	HP:0000929	Abnormal skull morphology
BDNF	9606.ENSP00000414303	Monarch	HP:0001249	Intellectual disability
BDNF	9606.ENSP00000414303	Monarch	HP:0001507	Growth abnormality
BDNF	9606.ENSP00000414303	Monarch	HP:0001510	Growth delay
BDNF	9606.ENSP00000414303	Monarch	HP:0001513	Obesity
BDNF	9606.ENSP00000414303	Monarch	HP:0002011	Morphological central nervous system abnormality
BDNF	9606.ENSP00000414303	Monarch	HP:0002060	Abnormal cerebral morphology
BDNF	9606.ENSP00000414303	Monarch	HP:0002493	Upper motor neuron dysfunction
BDNF	9606.ENSP00000414303	Monarch	HP:0002650	Scoliosis
BDNF	9606.ENSP00000414303	Monarch	HP:0002664	Neoplasm
BDNF	9606.ENSP00000414303	Monarch	HP:0002667	Nephroblastoma
BDNF	9606.ENSP00000414303	Monarch	HP:0002898	Embryonal neoplasm
BDNF	9606.ENSP00000414303	Monarch	HP:0002977	Aplasia/Hypoplasia involving the central nervous system
BDNF	9606.ENSP00000414303	Monarch	HP:0004322	Short stature
BDNF	9606.ENSP00000414303	Monarch	HP:0004323	Abnormality of body weight
BDNF	9606.ENSP00000414303	Monarch	HP:0004324	Increased body weight
BDNF	9606.ENSP00000414303	Monarch	HP:0004328	Abnormal anterior eye segment morphology
BDNF	9606.ENSP00000414303	Monarch	HP:0007299	Dysfunction of lateral corticospinal tracts
